Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,6.791222,4.191040,16.477394,0.924793,0.816449,0.000000,0
1,7.131758,6.239249,11.931189,-0.995488,0.766409,0.000000,1
2,2.421982,-3.240035,12.071313,-0.967135,0.736760,0.000000,1
3,-2.881044,6.207214,3.985209,-0.705075,0.802694,0.000000,0
4,4.448554,2.774861,9.453983,-0.477319,0.716581,0.000000,0
5,7.452000,-5.141382,6.795923,-0.997898,0.822428,0.000000,1
6,-6.518297,-6.394199,11.653065,-0.938114,0.725490,0.000000,0
7,-4.702369,7.322951,0.562564,-0.543362,0.747246,0.000000,0
8,-2.633269,1.003400,5.102246,-0.210698,0.731391,0.000000,0
9,5.041457,7.357362,6.225999,-0.934599,0.788503,0.000000,0
10,4.333279,7.222438,1.645165,-0.998870,0.702625,0.000000,1
11,4.881828,-7.267069,8.103168,-0.819437,0.708281,0.000000,0
12,5.489217,-5.811482,7.247956,-0.999971,0.812535,0.000000,1
13,-5.511405,-3.602344,7.445595,0.688462,0.716878,0.000000,0
14,7.167148,4.102028,0.139126,-0.999687,0.697539,0.000000,1
15,-1.047478,0.576998,8.884126,-0.587623,0.750165,0.000000,0
16,-3.387858,-6.387638,7.597429,-0.086504,0.747422,0.000000,0
17,-7.127330,0.812061,9.053257,0.750555,0.697806,0.000000,0
18,4.403572,0.147293,14.767919,0.553565,0.806901,0.000000,0
19,-0.731950,-5.082102,17.591118,-0.963115,0.719223,0.000000,1
20,-5.510106,5.018637,3.469654,-0.835521,0.798402,0.000000,0
21,-6.268729,4.450850,3.233803,-0.955444,0.807586,0.000000,1
22,-3.980304,-6.271663,4.050340,0.958733,0.765917,0.000000,0
23,-5.424838,-5.639639,18.410461,-0.980075,0.698396,0.000000,1
24,-6.047641,3.548407,15.234127,-0.914581,0.704013,0.000000,0
25,-5.209636,7.069268,6.097657,-0.998538,0.816127,0.000000,1
26,-3.637380,-7.018741,6.067687,0.442978,0.710775,0.000000,0
27,-1.816226,6.488066,4.511360,-0.566860,0.725612,0.000000,0
28,-7.399497,1.034654,11.688455,-0.939806,0.741028,0.000000,0
29,2.769684,2.631220,4.239782,-0.935816,0.749290,0.000000,0
30,1.496848,-1.844694,11.877958,-0.943912,0.749160,0.000000,0
31,-4.761514,2.943973,10.778597,-0.758563,0.720820,0.000000,0
32,5.138632,7.159716,13.263605,-0.985025,0.761442,0.000000,1
33,3.078495,-6.024005,5.426510,-0.921759,0.805998,0.000000,0
34,3.486727,1.207224,11.703429,-0.186813,0.753860,0.000000,0
35,-0.369537,-6.957382,0.801321,0.892470,0.741434,0.000000,0
36,-3.209985,3.478861,6.814232,0.803160,0.675100,0.000000,0
37,-3.926847,5.557128,5.725476,-0.999950,0.808033,0.000000,1
38,-0.687562,5.588009,1.388867,-0.983443,0.736922,0.000000,1
39,-1.258287,-6.490751,5.726324,0.861909,0.689721,0.000000,0
40,6.155638,5.041650,0.265036,-0.999048,0.680410,0.000000,1
41,7.676784,2.862374,4.802642,-0.997290,0.752139,0.000000,1
42,-1.948633,3.857995,9.190886,0.985754,0.724196,0.000000,0
43,5.820968,2.342623,14.762641,0.198426,0.814828,0.000000,0
44,-7.890011,-0.248713,8.754085,0.954350,0.684628,0.000000,0
45,3.703338,6.220622,1.771033,-0.999061,0.698386,0.000000,1
46,-4.894972,-0.236306,14.679023,0.118686,0.698000,0.000000,0
47,-2.352270,-3.172276,0.561545,-0.783754,0.767400,0.000000,0
48,-2.622416,-4.174629,10.556431,-0.312041,0.764618,0.000000,0
49,0.574476,7.525742,14.231117,-0.456836,0.827422,0.000000,0
50,-3.351977,0.626970,10.481809,-0.888775,0.764353,0.000000,0
51,-3.728735,-0.388985,1.531565,0.858253,0.779388,0.000000,0
52,-7.198795,-2.153051,10.396848,-0.835407,0.774510,0.000000,0
53,6.814466,-7.990968,11.124782,-0.955940,0.718670,0.000000,1
54,-5.026787,-5.377344,16.089225,-0.881137,0.739185,0.000000,0
55,6.185160,4.907804,18.152749,-0.918727,0.774665,0.000000,0
56,-1.526547,3.844498,7.429625,0.834939,0.695594,0.000000,0
57,-3.604052,-5.024582,4.263790,0.946007,0.772745,0.000000,0
58,-7.970682,1.970744,3.189739,-0.999999,0.828568,0.000000,1
59,-5.687933,7.052439,6.453595,-0.998590,0.825512,0.000000,1
60,-3.371868,-5.260904,1.057141,0.200402,0.768179,0.000000,0
61,6.760252,4.390362,14.604474,0.379605,0.818845,0.000000,0
62,5.389938,0.875127,14.617306,-0.045569,0.811175,0.000000,0
63,2.870063,5.677006,3.990802,-0.996176,0.765981,0.000000,1
64,2.872708,-2.296772,17.076704,0.818180,0.718591,0.000000,0
65,7.067619,7.905166,4.294676,-0.998635,0.735686,0.000000,1
66,-6.276050,-7.253659,18.022198,-0.983414,0.678398,0.000000,1
67,0.229955,-3.643043,6.695967,0.669452,0.769476,0.000000,0
68,-5.293374,-4.569235,12.794971,-0.938768,0.706695,0.000000,0
69,-1.995688,0.196716,0.542418,-0.994972,0.774150,0.000000,1
70,-1.191194,-7.221397,5.220330,-0.989431,0.805598,0.000000,1
71,7.271520,1.378300,4.775877,-0.969595,0.771078,0.000000,1
72,-6.106189,7.049626,0.020854,-0.915479,0.719460,0.000000,0
73,-0.569610,-2.253007,5.225381,0.828972,0.784771,0.000000,0
74,-1.089208,-4.418112,6.127945,0.886777,0.720016,0.000000,0
75,4.333473,-3.964949,0.255362,-0.926778,0.757451,0.000000,0
76,-4.392113,-7.947945,12.087225,-0.936963,0.760209,0.000000,0
77,-7.033597,-6.535339,13.837936,-0.608791,0.725648,0.000000,0
78,-5.983866,7.557597,18.921504,-0.988171,0.741293,0.000000,1
79,0.977805,-5.506359,17.863111,-0.909337,0.739766,0.000000,0
80,7.586023,-4.070319,1.922695,-0.901353,0.754522,0.000000,0
81,-3.689396,-2.215915,11.014965,0.677855,0.775963,0.000000,0
82,-4.545412,-4.035359,11.231685,-0.717785,0.741760,0.000000,0
83,-5.322482,-5.079551,13.694498,-0.612243,0.726050,0.000000,0
84,-6.865389,1.863841,9.173543,0.645155,0.689786,0.000000,0
85,6.330143,3.894480,14.574157,0.483200,0.816929,0.000000,0
