Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.604553,1.269733,1.522193,-0.578972,-3.389689,-9.478104,0
1,0.862999,1.625222,0.888238,-0.229557,-3.714575,-9.478104,0
2,0.604553,1.269733,1.605436,-0.797533,-3.351220,-9.520940,0
3,0.489185,0.663967,0.059960,-0.995916,-2.541162,-9.520940,1
4,0.602251,1.245835,1.521106,-0.772922,-3.400246,-8.722645,0
5,0.604553,1.268669,1.605436,-0.805835,-3.351220,-8.722645,0
6,0.605539,1.278108,1.605436,-0.768403,-3.383018,-8.871695,0
7,0.489185,0.673024,0.059960,-0.998887,-2.541162,-8.871695,1
8,0.854159,1.629548,0.972236,-0.333310,-4.040324,-8.651235,0
9,0.457797,1.268669,2.832194,-0.877370,-2.746171,-8.651235,0
10,0.486701,0.664753,0.067294,-0.982826,-2.554587,-7.666030,1
11,0.869925,1.629548,0.969716,-0.495764,-4.348597,-7.951905,0
12,0.870596,1.566295,0.828541,-0.432393,-4.392374,-7.951905,0
13,0.565907,0.994270,0.649323,-0.707467,-3.402169,-7.951905,0
14,0.486772,0.664753,0.067294,-0.984929,-2.554569,-5.476672,1
15,0.489114,0.673024,0.029447,-0.991041,-2.541227,-6.921990,1
16,0.488534,0.662226,0.067669,-0.978532,-2.563965,-6.921990,1
17,0.489114,0.664775,0.029447,-0.998115,-2.541227,-6.277362,1
18,0.851367,1.626955,0.892716,-0.183133,-3.494063,-8.871695,0
19,0.774004,1.650849,1.686378,-0.998843,-2.101649,-6.277362,1
20,0.397472,0.630841,1.216686,-0.983789,-1.310207,-9.520940,0
21,0.870596,1.566295,0.827911,-0.432393,-4.392374,-6.921990,0
22,0.604535,1.288364,1.533259,-0.428452,-3.116934,-9.520940,0
23,0.603775,1.278108,1.605436,-0.708179,-3.356503,-5.476672,0
24,0.854159,1.570191,0.833584,-0.268702,-3.919562,-7.951905,0
25,0.854159,1.563872,0.833584,-0.296562,-3.980574,-7.576259,0
26,0.604535,1.279308,1.533259,-0.508871,-3.389689,-8.871695,0
27,0.774004,1.657907,1.711070,-0.997382,-2.101649,-7.951905,1
28,0.449545,1.071647,2.954402,-0.996875,-1.444765,-8.722645,0
29,0.847133,1.598580,0.917565,-0.289495,-3.986470,-7.666030,0
30,0.442777,1.165459,3.127833,-0.980014,-1.421552,-9.520940,0
31,0.489114,0.673024,0.052717,-0.997407,-2.541227,-6.277362,1
32,0.604554,1.268669,1.605436,-0.805835,-3.351220,-7.576259,0
33,0.604816,1.275873,1.605436,-0.751831,-3.352690,-6.921990,0
34,0.427674,1.485158,3.832600,-0.990684,-1.381311,-9.478104,0
35,0.598632,1.269733,1.591498,-0.650498,-3.350526,-8.871695,0
36,0.399048,0.611558,0.014364,-0.789454,-2.440447,-9.520940,0
37,0.602904,1.245835,1.521106,-0.761372,-3.354536,-6.277362,0
38,0.604553,1.268697,1.605436,-0.805615,-3.351220,-8.651235,0
39,0.486701,0.663967,0.059960,-0.982824,-2.554587,-7.576259,1
