Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-3.448647,4.452481,18.572579,-0.998577,0.735483,0.000000
1,5.002468,-7.809783,4.981560,-0.999586,0.789258,0.000000
2,-6.705027,6.535778,11.583044,-0.803903,0.702214,0.000000
3,-2.861221,-6.515370,12.957362,-0.931252,0.698262,0.000000
4,-5.750741,-7.242273,3.544447,-0.994443,0.731799,0.000000
5,-5.112593,5.339428,6.322336,-0.996391,0.724032,0.000000
6,3.449002,-4.489759,4.713653,-0.966165,0.774826,0.000000
7,0.838985,-4.086117,18.422990,-0.996546,0.696014,0.000000
8,-2.273680,-7.457052,17.820167,-0.998871,0.714280,0.000000
9,-4.135739,-5.661161,3.479221,-0.995834,0.819890,0.000000
10,-5.573064,-6.887698,2.349352,-0.999841,0.807903,0.000000
11,3.388207,-7.611130,17.700559,-0.996542,0.728358,0.000000
12,7.742086,2.465418,5.368989,-0.928565,0.804523,0.000000
13,-4.512017,4.940542,3.195036,-0.985068,0.715483,0.000000
14,1.566943,-6.790670,0.312207,-0.745868,0.793655,0.000000
15,-7.509197,-5.068564,6.550554,-0.809029,0.667798,0.000000
16,-6.126915,-5.086169,7.370873,-0.844692,0.683800,0.000000
17,-1.107701,-4.826704,1.792101,-0.999611,0.779588,0.000000
18,-7.284119,6.691217,2.974191,-0.944038,0.717193,0.000000
19,5.481874,6.547235,4.098518,-0.981664,0.772846,0.000000
20,-7.024927,4.322865,2.933417,-0.999961,0.761141,0.000000
21,-4.208222,0.488026,19.139028,-0.993015,0.698039,0.000000
22,-7.496045,-6.662016,11.911400,-0.994152,0.684910,0.000000
23,-0.121779,-6.934718,19.552436,-0.999325,0.734692,0.000000
24,-4.532930,7.973353,4.451615,-0.983566,0.818337,0.000000
25,-7.914392,3.842806,2.802323,-0.999737,0.767020,0.000000
26,-4.035919,-4.871087,6.202043,-0.700479,0.692058,0.000000
27,-5.557475,7.425112,14.166889,-0.704272,0.837374,0.000000
28,-6.132344,-6.194062,2.566371,-0.999448,0.812677,0.000000
29,-5.416661,-6.885950,7.186440,-0.881180,0.692119,0.000000
30,-7.588815,-7.964980,20.834583,-0.981485,0.725424,0.000000
31,-6.859195,-4.424621,20.735058,-0.969864,0.702260,0.000000
32,-6.970258,-5.708390,18.041543,-0.960737,0.706580,0.000000
33,2.303529,5.127444,3.612034,-0.995813,0.790776,0.000000
34,3.463929,-5.723161,0.265325,-0.999421,0.771058,0.000000
35,-7.916963,-6.868758,8.411531,-0.868878,0.801168,0.000000
36,0.303000,7.369659,5.567089,-0.893293,0.728228,0.000000
37,-6.310263,4.674397,3.854918,-0.999605,0.782367,0.000000
38,-5.130591,-3.965218,18.658337,-0.947536,0.706499,0.000000
39,-4.796930,6.839531,19.331259,-0.999100,0.731779,0.000000
40,-3.035296,-7.951938,15.902696,-0.889392,0.690520,0.000000
41,-6.797390,4.769697,1.295259,-0.999763,0.784703,0.000000
42,-5.698185,-5.042470,12.329058,-0.977164,0.691111,0.000000
43,-5.600123,-4.886427,18.675107,-0.988238,0.722362,0.000000
44,-4.712489,-5.520748,13.274441,-0.979711,0.682784,0.000000
45,6.732862,-7.543386,18.108173,-0.994960,0.728699,0.000000
46,3.968927,3.539916,5.354452,-0.971332,0.767778,0.000000
47,-5.038683,4.647949,12.244778,-0.709080,0.693633,0.000000
48,2.518901,-4.809698,2.022918,-0.998808,0.760176,0.000000
49,1.677252,-6.326071,19.991049,-0.998026,0.729892,0.000000
50,-2.655050,3.234393,19.469078,-0.949433,0.725721,0.000000
51,-5.325868,-6.824515,0.215818,-0.882985,0.779412,0.000000
52,-5.278952,-7.810194,7.438755,-0.822375,0.696781,0.000000
53,6.596340,-7.002011,12.585808,-0.782681,0.698630,0.000000
54,-1.437696,-5.056583,17.874924,-0.968998,0.697608,0.000000
55,3.982812,-7.668353,1.671400,-0.999757,0.752562,0.000000
56,-0.475819,-7.765996,1.710457,-0.994635,0.780264,0.000000
57,4.083175,2.478767,6.630165,-0.802716,0.723787,0.000000
58,-4.571326,-7.115951,4.189639,-0.912433,0.713443,0.000000
59,-7.110058,6.685964,17.238113,-0.830019,0.762544,0.000000
60,-0.253167,4.465099,5.752423,-0.830995,0.745250,0.000000
61,-7.373418,-2.743521,16.891367,-0.966367,0.713097,0.000000
62,-7.087231,-3.023197,12.710478,-0.949547,0.680474,0.000000
63,-7.435830,3.406129,12.363300,-0.880913,0.704252,0.000000
64,6.744253,-5.883998,5.405383,-0.994963,0.810763,0.000000
65,-7.275247,6.734836,17.220154,-0.821517,0.764644,0.000000
66,-4.984338,4.750112,18.998950,-0.999681,0.723570,0.000000
67,-6.779702,-6.882424,13.148145,-0.992388,0.689429,0.000000
68,-7.137978,-4.723074,1.787975,-0.998244,0.808532,0.000000
69,-3.456889,-6.948560,11.516835,-0.948727,0.677941,0.000000
70,-5.428433,4.756477,2.710124,-0.999484,0.741967,0.000000
71,0.567552,3.566682,5.873139,-0.969317,0.724995,0.000000
72,-2.045699,3.961977,3.917047,-0.980635,0.767351,0.000000
73,3.180447,-5.881774,18.331127,-0.998546,0.719587,0.000000
74,-5.863648,-4.958392,19.442887,-0.993308,0.723860,0.000000
75,5.737110,-5.785863,17.838181,-0.999327,0.711176,0.000000
76,-7.128248,-4.152082,7.768545,-0.844938,0.782389,0.000000
77,-7.483815,-0.885032,19.206701,-0.999180,0.722123,0.000000
78,-7.982211,6.633375,5.793326,-0.928487,0.715783,0.000000
79,7.359784,5.895027,5.302337,-0.962394,0.772664,0.000000
80,-6.015976,-6.916608,0.402430,-0.788227,0.770153,0.000000
81,-6.055891,-1.867025,13.288214,-0.800311,0.670669,0.000000
82,-4.748918,-0.832646,20.923928,-0.903000,0.712285,0.000000
83,-4.833792,-5.470993,13.122207,-0.977274,0.691068,0.000000
84,-7.749980,-1.621173,13.003448,-0.956721,0.687459,0.000000
85,6.215117,-4.321216,16.363629,-0.710928,0.781710,0.000000
86,5.588375,-5.980968,15.756739,-0.830470,0.763034,0.000000
87,-7.599445,-7.736014,11.621025,-0.996860,0.684689,0.000000
88,5.322532,-7.424289,1.525828,-0.996752,0.750997,0.000000
89,6.489708,-7.487531,15.780286,-0.775282,0.764457,0.000000
90,-7.666906,6.378490,6.250553,-0.892369,0.714568,0.000000
91,-3.366370,-6.355648,0.018780,-0.901901,0.784579,0.000000
92,-6.149654,-6.962038,20.100803,-0.896555,0.698845,0.000000
93,1.791098,-5.177465,0.349673,-0.991984,0.770248,0.000000
94,-5.308858,5.392995,5.908976,-0.996191,0.722083,0.000000
95,-5.972345,5.206592,4.129413,-0.999528,0.796369,0.000000
96,-4.287441,6.963114,19.312336,-0.999506,0.746347,0.000000
97,3.166041,6.919524,4.021443,-0.940925,0.789699,0.000000
98,1.035914,-5.280759,19.877433,-0.950255,0.727614,0.000000
99,-7.426475,-6.390043,6.332455,-0.916602,0.685416,0.000000
100,-1.855712,-7.034875,19.996892,-0.996661,0.707675,0.000000
101,4.489667,-2.838143,7.479449,-0.991906,0.722532,0.000000
102,-6.040925,-3.488031,3.098124,-0.999478,0.806709,0.000000
103,4.437431,-2.434345,6.702670,-0.990119,0.722228,0.000000
104,-3.327300,-6.336433,17.910184,-0.974468,0.727538,0.000000
105,-7.502183,6.467776,11.550914,-0.777183,0.704848,0.000000
106,3.268447,-2.226206,6.969378,-0.829040,0.724771,0.000000
107,-6.244227,-2.943069,11.752700,-0.937214,0.698128,0.000000
108,-4.395183,-5.435627,7.279695,-0.707802,0.696154,0.000000
109,-7.505575,5.504018,2.265808,-0.936001,0.720661,0.000000
110,7.074846,-3.585264,5.381558,-0.951432,0.825447,0.000000
111,1.149978,6.824772,4.217403,-0.948741,0.823620,0.000000
