Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.468220,0.710387,0.694073,-0.952263,-2.448420,1
1,0.444562,1.014192,1.884267,-0.861659,-2.757130,0
2,0.972006,1.743105,0.789943,-0.540594,-4.834382,0
3,0.468220,0.710387,0.693620,-0.952263,-2.448420,1
4,0.955614,1.546573,0.484585,-0.591888,-4.768783,0
5,0.610684,1.361753,1.809788,-0.735272,-3.358863,0
6,0.995030,1.637872,0.514102,-0.523866,-4.961167,0
7,0.610668,1.357126,1.803625,-0.775622,-3.358843,0
8,0.419230,0.663715,0.693099,-0.978160,-2.366995,1
9,0.562259,0.735386,0.073446,-0.935156,-2.612784,1
10,0.999460,1.651488,0.518253,-0.493499,-4.989221,0
11,0.624051,1.365446,2.247658,-0.992817,-1.869633,0
12,0.999455,1.048544,0.077971,-0.817487,-2.780277,0
13,0.591910,1.052319,1.775246,-0.994721,-1.783270,0
14,0.688871,1.045021,0.091093,-0.658623,-3.774800,0
15,0.610668,1.357126,1.803625,-0.775622,-3.358843,0
16,0.983350,1.743105,0.743323,-0.526751,-4.886457,0
17,0.610684,1.361753,1.809427,-0.735272,-3.358863,0
18,0.997741,1.048544,0.091168,-0.823696,-2.668453,0
19,0.681548,1.045077,0.091168,-0.568009,-3.789179,0
20,0.683633,1.048547,0.091184,-0.554735,-3.793721,0
21,0.421571,0.659646,0.693099,-0.965079,-2.343287,1
22,0.999739,1.048544,0.091168,-0.831840,-2.581235,0
23,0.410838,0.809411,2.155563,-0.844735,-2.371457,0
24,0.997727,1.650425,0.518325,-0.476096,-4.985420,0
25,0.991490,1.641980,0.525999,-0.492223,-4.952039,0
26,0.624051,1.060632,1.614497,-0.975049,-1.869633,0
27,0.610668,1.360419,2.238565,-0.975977,-1.844845,0
28,0.990860,1.045292,0.091268,-0.802794,-2.769216,0
29,0.996659,1.048544,0.091168,-0.809739,-2.668457,0
30,0.591910,1.060885,1.803532,-0.994488,-1.783270,0
31,0.688871,1.045077,0.094470,-0.657862,-3.774800,0
32,0.610668,1.369489,1.831492,-0.762304,-3.358843,0
33,0.979799,1.772315,0.797119,-0.494598,-4.877049,0
34,0.683516,1.048544,0.089561,-0.520985,-3.794605,0
35,0.610684,1.363973,1.809788,-0.715080,-3.358863,0
36,0.591910,1.045164,1.775246,-0.993731,-1.783270,0
37,0.996645,1.650425,0.518325,-0.450946,-4.964897,0
38,0.421571,0.663715,0.509608,-0.781316,-2.373304,0
39,0.421571,0.663715,0.693099,-0.962757,-2.343287,1
