Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-5.509428,4.261121,4.418220,-0.999966,0.828257,0.000000
1,5.725744,2.413944,7.176104,-0.999834,0.822595,0.000000
2,3.685739,-7.646393,5.462905,-0.999868,0.820995,0.000000
3,4.970207,-6.227594,5.309647,-0.999991,0.822658,0.000000
4,-7.365447,1.331957,2.716530,-1.000000,0.830167,0.000000
5,-4.118457,-4.210048,5.488274,-1.000000,0.807986,0.000000
6,5.411431,2.155471,7.397010,-0.999887,0.807442,0.000000
7,0.912022,-5.828692,1.582545,-0.999994,0.821722,0.000000
8,-1.751799,7.661318,5.787949,-0.999817,0.838104,0.000000
9,6.353035,-7.160806,2.171974,-0.999995,0.824621,0.000000
10,-6.873629,0.294134,3.018184,-1.000000,0.827149,0.000000
11,-3.672947,6.489110,4.306876,-1.000000,0.820633,0.000000
12,7.746929,1.097945,2.543221,-0.988683,0.760859,0.000000
13,7.180855,-4.506792,6.519841,-1.000000,0.838962,0.000000
14,-7.383784,-2.288003,3.398500,-1.000000,0.833835,0.000000
15,7.104973,-4.572582,7.086451,-1.000000,0.834607,0.000000
16,2.354688,6.301094,4.103768,-1.000000,0.793774,0.000000
17,-7.834499,-6.460715,17.906614,-1.000000,0.741409,0.000000
18,-4.379829,5.691258,6.350584,-0.999998,0.825814,0.000000
19,-6.501314,4.512677,2.962596,-0.999998,0.821249,0.000000
20,-1.715288,7.940470,9.516914,-0.999966,0.809724,0.000000
21,5.547324,1.931550,2.579998,-0.993662,0.759018,0.000000
22,-7.633677,-6.911889,3.197293,-0.999993,0.837069,0.000000
23,-1.764877,-6.976424,16.650853,-0.992670,0.725988,0.000000
24,7.023680,7.081668,16.888446,-0.959049,0.791978,0.000000
25,-5.763633,-0.575287,4.818641,-0.999359,0.781538,0.000000
26,7.003385,7.062960,4.290902,-0.999997,0.771569,0.000000
27,-1.298372,-4.599840,4.317983,-0.999851,0.777982,0.000000
28,7.793125,5.902538,16.623883,-0.966031,0.765793,0.000000
29,-5.400884,-2.275114,3.713380,-0.999946,0.828719,0.000000
30,-7.024220,5.193978,18.977547,-0.976510,0.733425,0.000000
31,-0.914857,7.134269,5.743548,-0.999681,0.822729,0.000000
32,4.546882,-6.274767,0.047154,-0.995048,0.776146,0.000000
33,-1.888591,-5.247069,3.795663,-0.999926,0.802445,0.000000
34,-6.415195,-3.896537,6.723332,-0.995577,0.797794,0.000000
35,-6.759310,7.846245,2.996702,-0.999708,0.814093,0.000000
36,5.381684,-0.132421,4.567020,-1.000000,0.787043,0.000000
37,-0.747892,5.449355,5.860948,-1.000000,0.809515,0.000000
38,-3.219574,-7.362310,17.845710,-0.998484,0.720205,0.000000
39,-5.461922,3.244552,16.797800,-0.955476,0.842676,0.000000
40,5.860162,-3.713959,6.703855,-1.000000,0.822327,0.000000
41,3.447743,5.847251,16.474366,-0.951068,0.781685,0.000000
42,7.242530,0.757949,4.852149,-1.000000,0.791287,0.000000
43,3.998556,4.867790,4.987710,-0.999504,0.748022,0.000000
44,-4.612340,-1.207395,5.155849,-0.999836,0.779511,0.000000
45,1.995777,7.878007,4.443393,-1.000000,0.789115,0.000000
46,3.910080,-5.729561,2.343950,-0.999924,0.815206,0.000000
47,-6.106274,-7.114099,2.807945,-0.999976,0.814334,0.000000
48,-7.388316,-7.007289,2.967244,-0.999992,0.836055,0.000000
49,-7.832234,-6.546584,2.244490,-0.999995,0.821777,0.000000
50,-6.516100,-7.889341,5.464678,-1.000000,0.812473,0.000000
51,7.054623,4.539532,7.216527,-0.996460,0.808960,0.000000
52,-1.638632,5.619775,9.615503,-0.999979,0.801330,0.000000
53,6.255515,1.807140,3.718064,-0.993031,0.720804,0.000000
54,6.060218,5.870765,3.269894,-0.999536,0.737486,0.000000
55,-7.202331,-3.975908,16.335074,-0.967473,0.755267,0.000000
56,2.102929,7.495442,5.668198,-0.999990,0.821814,0.000000
57,6.629968,-6.619643,5.425849,-1.000000,0.823693,0.000000
58,-6.517270,-6.631949,3.854204,-0.999991,0.804778,0.000000
59,3.207567,6.690038,16.496935,-0.961254,0.768972,0.000000
60,-7.228411,1.993491,3.315938,-1.000000,0.828803,0.000000
61,-6.324105,4.267964,6.052444,-0.983850,0.819369,0.000000
62,1.479963,-5.227671,1.504872,-0.999880,0.816194,0.000000
63,-6.662041,0.549600,4.912729,-0.999955,0.771601,0.000000
64,-1.436859,-5.446868,5.384123,-0.990088,0.823744,0.000000
65,5.405480,-2.002234,7.063912,-1.000000,0.816761,0.000000
66,4.211846,-6.703682,0.362608,-0.993236,0.773476,0.000000
67,3.986830,-0.680854,4.530903,-0.999916,0.784126,0.000000
68,5.814475,0.647786,3.433302,-0.980635,0.752542,0.000000
69,-5.468978,-5.634845,4.756622,-1.000000,0.808257,0.000000
70,4.647531,-5.294510,6.697210,-0.997953,0.820816,0.000000
71,-5.479114,-3.484067,6.501395,-0.996406,0.798465,0.000000
72,-5.991788,7.668985,3.392344,-0.992401,0.808586,0.000000
73,-6.099232,-6.697705,18.279723,-0.999842,0.757731,0.000000
74,1.773091,3.356464,4.776088,-0.991385,0.761077,0.000000
75,-7.296232,-3.174797,3.693476,-0.999999,0.818757,0.000000
76,1.943585,-4.549207,4.006468,-0.988830,0.754361,0.000000
77,-6.012589,6.169628,2.896920,-0.999765,0.813072,0.000000
78,-1.097156,-6.240875,17.213593,-0.958751,0.725937,0.000000
79,-6.045771,-6.965897,2.088743,-0.999996,0.837602,0.000000
80,7.658897,5.901868,7.094767,-0.996150,0.798235,0.000000
81,0.573742,7.875994,6.484440,-0.999893,0.828282,0.000000
82,-6.893226,5.541802,0.553977,-0.999717,0.774392,0.000000
83,-5.012629,-2.331373,6.774346,-0.971868,0.792439,0.000000
84,-2.047853,4.024427,9.834306,-0.986171,0.780548,0.000000
85,4.357884,6.273072,4.862212,-0.999909,0.751671,0.000000
86,-5.483460,-7.162777,12.259377,-0.953165,0.756051,0.000000
87,0.058554,4.990489,3.803624,-0.999999,0.783426,0.000000
88,-3.671507,7.207704,10.078644,-0.996614,0.809589,0.000000
89,2.452811,-7.699015,1.591579,-1.000000,0.835314,0.000000
90,-6.875549,7.385722,2.717949,-0.999936,0.815869,0.000000
91,4.126486,-6.337528,5.066367,-0.999824,0.833657,0.000000
92,3.910460,3.524152,16.975030,-0.951810,0.795828,0.000000
93,0.819114,-4.215009,3.711314,-0.988828,0.775900,0.000000
94,-0.242665,-4.945476,1.511876,-0.999490,0.819992,0.000000
95,5.530172,5.886028,15.866483,-0.970119,0.793167,0.000000
96,-7.507286,-2.334116,16.007135,-0.996986,0.720440,0.000000
97,7.151645,1.313234,6.930638,-0.999982,0.833443,0.000000
98,-2.781528,6.946494,10.417409,-0.999833,0.801926,0.000000
99,-5.048175,3.456102,17.284473,-0.967324,0.848207,0.000000
100,3.949288,-5.819476,2.196556,-0.999949,0.816226,0.000000
101,4.384214,-3.441257,6.549026,-0.997472,0.814218,0.000000
102,2.675180,4.037724,2.563499,-0.985610,0.746123,0.000000
103,2.686698,7.663525,5.342408,-0.994614,0.725750,0.000000
104,4.127449,7.404293,15.821090,-0.969194,0.774083,0.000000
105,-5.961073,-7.108991,12.545679,-0.988769,0.741317,0.000000
106,3.653076,1.497608,3.339428,-0.965682,0.764680,0.000000
107,3.622126,-5.728757,1.732578,-0.999932,0.818167,0.000000
108,-5.880849,-7.235766,4.474822,-0.999979,0.813626,0.000000
109,-2.070238,-5.581096,4.609213,-0.999780,0.823471,0.000000
110,-7.470806,2.699628,4.873926,-0.999954,0.774477,0.000000
111,-7.340822,5.062147,2.574543,-1.000000,0.827791,0.000000
112,1.015781,7.955741,9.703246,-0.995602,0.809591,0.000000
113,-7.957286,0.587170,5.324150,-1.000000,0.791846,0.000000
114,4.275766,-0.167546,7.280685,-0.997047,0.799071,0.000000
115,1.368197,4.032098,1.764998,-0.985119,0.760991,0.000000
116,-1.898771,4.951096,5.783170,-0.999997,0.817255,0.000000
117,-3.181645,-7.834831,4.104788,-1.000000,0.812340,0.000000
118,-3.509932,-6.684806,4.582898,-1.000000,0.816007,0.000000
119,-7.355530,4.809619,17.420589,-0.982218,0.850142,0.000000
120,7.591976,-0.642004,4.759505,-1.000000,0.807771,0.000000
121,3.985584,3.036585,4.292443,-0.998569,0.736832,0.000000
122,2.062141,7.156425,16.215135,-0.965702,0.776904,0.000000
123,7.326504,2.005406,3.348468,-0.995169,0.755597,0.000000
124,-2.992664,-0.456005,4.855773,-0.962195,0.781513,0.000000
125,0.952304,6.817474,1.751349,-0.985836,0.759354,0.000000
126,-5.638188,7.247948,3.844793,-1.000000,0.844912,0.000000
127,-6.794808,0.516703,3.351924,-1.000000,0.827584,0.000000
128,4.391851,-7.045710,5.109293,-0.999953,0.807184,0.000000
129,5.540600,-4.835174,4.861119,-1.000000,0.813025,0.000000
130,5.955099,1.013539,4.879086,-1.000000,0.778808,0.000000
131,1.447931,5.474678,4.581320,-0.989135,0.721044,0.000000
132,-7.306191,7.102269,4.682683,-0.991396,0.757815,0.000000
133,6.013041,7.357028,16.028325,-0.978219,0.775052,0.000000
134,-5.951619,-2.808777,2.533430,-0.999998,0.826187,0.000000
135,-7.481019,-4.532963,18.512512,-0.998032,0.730356,0.000000
136,-1.282931,7.275938,6.335677,-0.999768,0.832388,0.000000
137,2.823638,5.344059,4.757256,-0.997263,0.735390,0.000000
138,-7.836080,-5.712688,2.584472,-1.000000,0.838244,0.000000
139,5.613060,-7.129138,17.631615,-0.972422,0.734212,0.000000
140,-6.534768,4.954683,4.006608,-0.999990,0.809575,0.000000
141,1.675970,-7.167860,3.932100,-0.999983,0.780630,0.000000
142,-5.117871,-3.111305,2.754035,-0.999798,0.818743,0.000000
143,-5.203295,-3.901998,5.254625,-0.999998,0.802656,0.000000
144,4.594970,-6.906174,7.294700,-0.993566,0.825779,0.000000
145,7.505994,-6.430492,5.377932,-1.000000,0.834322,0.000000
146,6.882010,7.263366,4.260584,-0.999998,0.773958,0.000000
147,6.228472,3.602568,2.343977,-0.997524,0.733015,0.000000
148,5.223109,0.343062,3.125557,-0.967656,0.749644,0.000000
149,5.270987,-3.497530,11.246999,-0.999844,0.791027,0.000000
150,-4.671674,-7.786551,1.702666,-1.000000,0.841292,0.000000
151,-4.303242,5.430937,5.551894,-0.999991,0.817095,0.000000
152,7.709332,4.923317,5.077638,-1.000000,0.775764,0.000000
153,1.541491,7.121754,5.505203,-0.999986,0.823310,0.000000
154,-6.274912,-7.769404,18.732399,-1.000000,0.749539,0.000000
155,-3.389326,5.958046,16.929451,-0.973533,0.832701,0.000000
156,-6.925792,7.243105,3.503963,-1.000000,0.819813,0.000000
157,-1.455094,6.798818,9.929056,-0.999953,0.808614,0.000000
158,5.207609,-7.364797,2.057685,-1.000000,0.831493,0.000000
159,4.697266,3.916605,3.042331,-0.998858,0.739428,0.000000
160,-4.353788,4.072947,16.885816,-0.986125,0.840597,0.000000
161,-5.437382,-2.436214,7.212136,-0.974710,0.784548,0.000000
162,-7.152220,-5.073829,3.520103,-1.000000,0.820077,0.000000
163,5.204140,2.788795,2.763770,-0.996151,0.735615,0.000000
164,2.538000,-7.859205,4.210361,-0.999959,0.782042,0.000000
165,5.995619,2.479974,7.337756,-0.999860,0.819903,0.000000
166,6.138695,7.500269,2.895066,-0.999730,0.721322,0.000000
167,-1.715820,-7.547931,17.808815,-0.984562,0.724193,0.000000
