Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.954505,1.682002,0.591426,-0.157510,-4.139241,-0.000000,0
1,0.977307,1.978744,1.662919,-0.000131,-2.824849,-11.591294,0
2,0.982424,1.693725,4.573094,-0.000000,-2.851139,-11.591294,0
3,0.648837,0.827080,0.320396,-0.958217,-2.823587,-11.591294,1
4,0.994730,1.846741,4.246179,-0.000000,-2.899336,-0.000000,0
5,0.648837,0.827080,0.301006,-0.939798,-2.823587,-0.000000,1
6,0.642032,0.827080,0.292129,-0.888343,-2.815844,-11.591294,1
7,0.751683,1.125934,0.148458,-0.465980,-2.349919,-0.000000,0
8,0.957276,1.978744,1.509478,-0.061573,-2.759276,-0.000000,0
9,0.399581,0.841454,2.931358,-0.712885,-1.317636,-11.591294,1
10,0.963987,1.846741,4.246179,-0.000000,-2.533676,-11.591294,0
11,0.574376,1.919072,1.779766,-0.313683,-1.773147,-11.591294,0
12,0.878237,0.568856,0.830914,-0.000000,-2.441749,-11.591294,0
13,0.850205,0.882769,0.174419,-0.111450,-2.367738,-11.591294,0
14,0.713353,1.851997,0.810045,-0.226397,-2.043413,-0.000000,0
15,0.878237,0.568856,0.120713,-0.000000,-2.472744,-0.000000,0
16,0.267938,0.638725,1.740324,-0.322210,-0.221382,-0.000000,0
17,0.751683,1.130518,1.199717,-0.366559,-0.124963,-11.591294,0
18,0.313081,1.392535,4.733974,-0.317497,-0.206064,-11.591294,0
19,0.568773,1.331914,2.248762,-0.445161,-0.083831,-11.591294,0
20,0.878237,0.568856,4.784995,-0.000000,-2.497916,-11.591294,0
21,0.349998,0.745853,0.673062,-0.276911,-0.224523,-0.000000,0
22,0.567564,0.960240,0.108089,-0.172605,-1.435407,-11.591294,0
23,0.349998,0.751574,0.699066,-0.276884,-0.253019,-11.591294,0
24,0.772304,1.255265,1.885819,-0.001395,-2.099065,-0.000000,0
25,0.787030,0.666354,0.255479,-0.000093,-2.129479,-11.591294,0
26,0.715750,1.912384,2.862451,-0.000189,-2.051287,-11.591294,0
27,0.573390,1.673500,0.584283,-0.018310,-1.774388,-11.591294,0
28,0.832857,1.550480,3.286144,-0.000000,-2.359105,-11.591294,0
29,0.567564,0.964823,1.158816,-0.386667,-0.068457,-0.000000,0
30,0.926761,1.004828,3.550996,-0.000000,-2.449963,-0.000000,0
31,0.704555,1.590197,0.915176,-0.113365,-0.066343,-11.591294,0
32,0.674094,1.055466,2.093421,-0.000264,-1.972897,-0.000000,0
33,0.857010,0.882769,4.777633,-0.000000,-2.427395,-11.591294,0
34,0.461929,1.579013,1.779766,-0.091507,-1.482075,-0.000000,0
35,0.837866,1.190222,4.831225,-0.000000,-2.221223,-11.591294,0
36,0.455232,1.661912,2.560072,-0.209575,-0.234708,-0.000000,0
37,0.220220,0.697758,4.311040,-0.189064,-0.827904,-0.000000,0
38,0.701860,1.177543,1.412182,-0.363270,-0.099467,-0.000000,0
39,0.393584,1.912384,2.862451,-0.070474,-1.321683,-11.591294,0
