Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.433652,0.718339,1.260470,-0.999981,-2.389604,1
1,0.433652,0.718339,1.263221,-0.999981,-2.389604,1
2,0.437807,0.840899,0.871750,-0.879877,-2.785608,1
3,0.433652,0.718339,1.260469,-0.999981,-2.389604,1
4,0.472005,0.927774,1.028144,-0.741968,-2.908886,1
5,0.475506,0.940573,1.000282,-0.597767,-2.943149,0
6,0.437441,0.840250,0.876064,-0.886784,-2.785273,1
7,0.475487,0.938745,1.026032,-0.673827,-2.943143,0
8,0.427089,0.836442,0.999527,-0.909367,-2.726186,1
9,0.488286,0.725624,0.682803,-0.982903,-2.561999,1
10,0.433652,0.718339,1.260470,-0.999981,-2.389604,1
11,0.433652,0.718339,1.260469,-0.999981,-2.389604,1
12,0.488418,0.933547,0.690434,-0.330005,-3.067831,0
13,0.486294,0.725655,0.682803,-0.997818,-2.552248,1
14,0.433652,0.718339,1.260530,-0.999981,-2.389604,1
15,0.433652,0.718339,1.263160,-0.999981,-2.389604,1
16,0.475506,0.940573,1.000283,-0.597767,-2.943149,0
17,0.488286,0.725624,0.686102,-0.982903,-2.561999,1
18,0.472685,0.929111,1.028144,-0.740700,-2.910236,1
19,0.437807,0.848526,0.871750,-0.790909,-2.785608,1
20,0.437423,0.840366,0.871942,-0.885514,-2.785251,1
21,0.437423,0.840366,0.878120,-0.885514,-2.785251,1
22,0.427089,0.841179,1.021531,-0.901051,-2.726186,1
23,0.488418,0.933547,0.674076,-0.293247,-3.048117,0
24,0.470691,0.723476,0.889547,-0.988927,-2.465203,1
25,0.470689,0.723443,0.883695,-0.989090,-2.465187,1
26,0.453416,0.696802,0.898830,-0.991410,-2.453812,1
27,0.451666,0.701723,0.891298,-0.997537,-2.443034,1
28,0.488266,0.783305,1.260476,-0.986974,-2.492960,1
29,0.470628,0.727710,1.217377,-0.999883,-1.500918,1
30,0.480142,0.727710,1.213853,-0.999725,-1.531432,1
31,0.433652,0.718408,1.285971,-0.999568,-2.389604,1
32,0.470628,0.727710,1.217577,-0.999883,-1.500918,1
33,0.433652,0.718408,1.287603,-0.999568,-2.389604,1
34,0.470628,0.727710,1.217332,-0.999883,-1.500918,1
35,0.480142,0.727710,1.213898,-0.999725,-1.531432,1
36,0.475506,0.940573,0.997666,-0.573603,-2.943149,0
37,0.488286,0.713224,0.688993,-0.979824,-2.561999,1
38,0.488286,0.713224,0.682803,-0.979824,-2.561999,1
39,0.472541,0.904613,0.879197,-0.739697,-2.889959,1
