Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,3.305705,0.193727,16.656678,0.440360,0.773382,0.000000,0
1,-1.597223,6.199161,4.499900,-0.999979,0.817660,0.000000,1
2,5.268076,4.362336,7.083423,0.927348,0.765715,0.000000,0
3,-2.634593,3.626811,16.557974,0.651048,0.743781,0.000000,0
4,0.575987,-6.883093,15.416478,0.994793,0.699306,0.000000,0
5,6.034045,6.688773,0.837686,-0.994576,0.719865,0.000000,1
6,-0.659274,-4.052869,11.032345,-0.924482,0.738752,0.000000,1
7,-0.913745,-2.310568,1.949294,0.996003,0.788235,0.000000,0
8,1.143030,-6.429386,3.851584,0.991959,0.747575,0.000000,0
9,7.522041,-2.054298,12.411204,0.988606,0.831840,0.000000,0
10,-6.402169,-2.851315,0.780854,0.411023,0.777103,0.000000,0
11,3.640650,1.980121,2.679461,-0.995050,0.712290,0.000000,1
12,6.275280,4.340373,6.651194,-0.055594,0.764516,0.000000,0
13,-6.094424,2.203479,13.589435,0.998628,0.722851,0.000000,0
14,-7.490823,-1.461746,10.988647,-0.346100,0.766730,0.000000,0
15,0.749468,7.306558,8.219355,-0.286207,0.730430,0.000000,0
16,7.750066,-4.836653,1.665215,0.924666,0.738725,0.000000,0
17,-5.417879,-6.560567,14.644970,0.886706,0.722961,0.000000,0
18,5.043899,-2.867383,11.612002,0.939127,0.792081,0.000000,0
19,6.789934,-5.777662,6.653758,-0.999879,0.798572,0.000000,1
20,0.019484,-6.830692,7.787794,0.571919,0.834326,0.000000,0
21,7.583995,0.810182,11.876495,0.881232,0.844334,0.000000,0
22,1.797903,5.567019,15.354687,0.644202,0.803899,0.000000,0
23,-2.163119,6.590982,1.323897,-0.026112,0.744086,0.000000,0
24,0.669438,-2.028300,13.808950,0.956942,0.774975,0.000000,0
25,-4.780049,-5.450098,6.251811,0.498403,0.788005,0.000000,0
26,1.254559,-6.839417,9.318321,-0.891173,0.798562,0.000000,1
27,4.725945,-5.913852,5.691774,0.999712,0.747679,0.000000,0
28,4.250684,-7.934336,9.965141,0.929038,0.765756,0.000000,0
29,-0.841251,-2.586890,12.263832,-0.866381,0.741401,0.000000,1
30,-6.016247,4.424438,14.623598,0.743092,0.837299,0.000000,0
31,-5.684627,-7.560960,4.228923,-0.924117,0.770184,0.000000,1
32,-1.933556,4.834835,7.519179,0.681160,0.705664,0.000000,0
33,7.811493,-7.885181,6.527803,-0.999859,0.812980,0.000000,1
34,-0.964573,-1.773706,12.352320,-0.899632,0.736114,0.000000,1
35,-6.033777,1.071445,8.351166,-0.903586,0.793906,0.000000,1
36,-2.345572,-1.748337,11.228059,-0.793664,0.726697,0.000000,1
37,-2.844832,2.545081,2.694473,0.987529,0.760035,0.000000,0
38,-7.674706,1.736817,0.954069,-0.999999,0.796345,0.000000,1
39,2.512456,-2.251698,15.842062,0.555029,0.746071,0.000000,0
40,0.773619,6.202941,6.209126,-0.999785,0.779823,0.000000,1
41,4.432723,4.839882,13.524644,0.851589,0.780652,0.000000,0
42,0.917635,4.712689,10.717815,0.999783,0.785240,0.000000,0
43,-2.052794,4.018227,16.273138,0.908531,0.765355,0.000000,0
44,-0.569039,-6.500631,3.676341,0.999049,0.734201,0.000000,0
45,-4.009164,-0.797929,15.309061,0.950765,0.765010,0.000000,0
46,-0.504513,-6.005319,14.186371,0.985899,0.779668,0.000000,0
47,-5.655377,-3.519612,6.260562,-0.346239,0.805018,0.000000,0
48,3.560789,-7.757432,6.408278,0.999700,0.757834,0.000000,0
49,-7.359433,1.211456,10.774668,0.721247,0.754560,0.000000,0
50,-3.735530,-6.994542,8.517215,-0.970521,0.827155,0.000000,1
51,2.244094,7.624973,14.926060,0.765514,0.811886,0.000000,0
52,-4.203661,6.853011,9.392262,0.997186,0.770531,0.000000,0
53,0.302298,-7.202980,1.178728,0.994253,0.758532,0.000000,0
54,3.571407,3.935842,13.875301,0.876297,0.795294,0.000000,0
55,6.122589,-0.873341,16.393305,-0.977732,0.745290,0.000000,1
56,-0.759218,5.391501,4.532096,0.998379,0.707825,0.000000,0
57,6.355080,1.821261,14.717248,0.998953,0.753666,0.000000,0
58,3.138962,1.828908,3.907672,0.859517,0.751944,0.000000,0
59,-1.046280,-4.001311,0.847293,0.992412,0.768002,0.000000,0
60,-6.283657,3.391183,3.301659,-0.999621,0.785524,0.000000,1
61,0.780924,6.906766,3.059359,-0.069773,0.706966,0.000000,0
62,2.048484,4.610541,5.797742,0.411808,0.761863,0.000000,0
63,5.116868,-3.528036,1.763423,0.982578,0.752913,0.000000,0
64,4.967429,-7.362694,10.251422,0.634603,0.770638,0.000000,0
65,5.781855,-4.172341,15.740175,0.180520,0.742853,0.000000,0
66,-1.455036,-2.224172,15.140490,0.289829,0.742781,0.000000,0
67,-5.610490,-2.142097,7.618551,-0.972815,0.822008,0.000000,1
68,-0.652377,-6.252338,8.184965,0.894070,0.812315,0.000000,0
69,0.171476,-6.598189,2.421540,-1.000000,0.811842,0.000000,1
70,1.581745,5.719749,5.196162,0.903590,0.708497,0.000000,0
71,2.202353,5.514320,5.522228,-0.962601,0.765817,0.000000,1
72,2.775704,-1.321812,10.204416,0.988626,0.763828,0.000000,0
73,-7.421435,-0.048886,12.788468,0.882957,0.805220,0.000000,0
