Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.432061,0.637352,0.332468,-0.986643,-2.344739,-0.000000,1
1,0.540145,0.927748,0.430492,-0.721781,-3.194320,-0.000000,1
2,0.557293,1.291015,1.991776,-0.784704,-3.158453,-11.621701,1
3,0.649764,0.880090,0.673516,-0.902816,-2.827907,-11.621701,1
4,0.613788,1.633436,2.623777,-0.987568,-1.855654,-11.621701,1
5,0.649560,1.291015,1.956707,-0.967697,-1.933264,-11.621701,1
6,0.978334,1.711131,0.704837,-0.528937,-4.873516,-11.621701,0
7,0.647295,0.868917,0.673516,-0.982910,-2.908758,-10.939875,1
8,0.556381,1.291015,1.956707,-0.635718,-3.158423,-10.793686,0
9,0.556240,1.284093,1.956707,-0.698145,-3.149682,-10.939875,0
10,0.655929,1.291015,1.991776,-0.774376,-1.937533,-11.621701,1
11,0.287753,1.039828,4.958504,-0.805337,-1.009449,-11.621701,1
12,0.978334,1.271310,1.126838,-0.000087,-2.837820,-11.621701,0
13,0.978334,1.711875,0.704837,-0.523482,-4.873516,-10.939875,0
14,0.651980,1.325561,1.970612,-0.980257,-1.937579,-10.939875,1
15,0.659870,1.291015,1.991776,-0.702518,-1.937364,-11.621701,1
16,0.945063,0.634279,0.152982,-0.000000,-2.716656,-11.621701,0
17,0.988164,1.730836,1.973214,-0.000000,-2.811175,-11.621701,0
18,0.978334,1.711131,4.923709,-0.000000,-2.835998,-11.621701,0
19,0.975601,0.501100,1.103659,-0.000000,-2.825474,-11.621701,0
20,0.931787,1.773777,2.145376,-0.000000,-2.609419,-11.621701,0
21,0.859865,1.770202,2.137508,-0.000010,-2.370728,-11.621701,0
22,0.978334,1.711131,0.670168,-0.403632,-4.873516,-10.939875,0
23,0.650472,1.291015,1.991776,-0.871218,-1.935197,-0.000000,1
24,0.287251,1.020363,4.958504,-0.838171,-1.004931,-10.939875,1
25,0.439650,0.637352,1.619589,-0.272464,-1.414046,-11.621701,0
26,0.314632,1.656909,4.282325,-0.327914,-1.094088,-11.621701,0
27,0.616106,1.792158,1.202314,-0.201012,-1.864929,-11.621701,0
28,0.286843,1.081444,3.481091,-0.466982,-0.258117,-11.621701,0
29,0.613788,1.682636,2.843836,-0.609226,-1.854824,-10.939875,0
30,0.986829,1.291015,2.001162,-0.000000,-2.788156,-11.621701,0
31,0.905480,1.585925,2.204743,-0.000000,-2.516369,-11.621701,0
32,0.808924,1.818422,2.535299,-0.000001,-2.180928,-11.621701,0
33,0.835839,1.189990,0.965206,-0.373795,-2.316249,-10.939875,0
34,0.950021,0.884176,0.152982,-0.004854,-2.733638,-10.939875,0
35,0.980308,1.722304,1.535113,-0.000088,-2.837416,-10.939875,0
36,0.540037,1.291015,1.956707,-0.352756,-2.699901,-10.939875,0
37,0.987945,1.715591,1.535113,-0.000036,-2.863001,-10.939875,0
38,0.287251,1.039828,4.958504,-0.817431,-1.006264,-0.000000,1
39,0.978334,1.711131,1.535113,-0.000085,-2.831055,-0.000000,0
