Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.567227,0.782290,0.549886,-0.994527,-2.653049,-13.572370,1
1,0.629314,0.778895,0.041090,-0.983803,-2.886337,-9.270892,1
2,0.998744,1.888304,0.906224,-0.492532,-4.949335,-11.151916,0
3,0.564098,0.778246,0.602414,-0.999866,-2.635912,-10.205998,1
4,0.321953,0.892239,3.904923,-0.999272,-1.106963,-13.101654,0
5,0.572056,0.986522,0.547558,-0.688989,-3.417153,-9.270892,0
6,0.625787,0.778891,0.094561,-0.954671,-2.799992,-11.948957,1
7,0.937098,1.769199,0.962317,-0.598306,-4.666892,-11.704562,0
8,0.563988,0.782290,0.605345,-0.997627,-2.635431,-12.932554,1
9,0.348075,1.363058,4.989019,-0.995770,-1.172960,-13.101654,0
10,0.422984,0.781855,0.553783,-0.851673,-2.665706,-12.941813,0
11,0.589518,0.778893,0.197538,-0.803364,-2.713170,-12.932554,0
12,0.346549,1.363058,4.988279,-0.999578,-1.169097,-12.932554,0
13,0.629314,0.778891,0.094615,-0.982938,-2.804780,-9.530038,1
14,0.948469,1.782158,0.939017,-0.550176,-4.726064,-13.572370,0
15,0.629314,0.778739,0.033976,-0.978345,-2.886337,-11.151916,1
16,0.588208,0.778893,0.114122,-0.643664,-2.710579,-12.941813,0
17,0.987683,1.858859,0.904916,-0.527774,-4.920566,-10.132623,0
18,0.572056,0.782290,0.547558,-0.999514,-2.669211,-10.132623,1
19,0.951599,1.777756,0.905144,-0.503468,-4.732694,-10.455965,0
20,0.949109,1.774160,0.938089,-0.614873,-4.727468,-10.269871,0
21,0.949109,1.780092,0.938053,-0.571580,-4.727468,-11.948957,0
22,0.609619,0.769040,0.079750,-0.981450,-2.775522,-10.988834,1
23,0.951599,1.777765,0.905832,-0.503410,-4.732694,-11.704562,0
24,0.571867,0.776825,0.547558,-0.991589,-2.669443,-11.433821,1
25,0.949110,1.782225,0.949549,-0.603111,-4.727468,-10.598132,0
26,0.950954,1.782225,0.938089,-0.610339,-4.758890,-10.205998,0
27,0.572056,0.781298,0.547623,-0.999144,-2.669211,-11.433821,1
28,0.947316,1.777765,0.949988,-0.596126,-4.722848,-10.826104,0
29,0.946477,1.777765,0.949988,-0.596190,-4.720346,-11.151916,0
30,0.567227,0.782290,0.605299,-0.995518,-2.653049,-13.101654,1
31,0.629444,0.778893,0.123129,-0.986871,-2.804777,-10.713958,1
32,0.629318,0.778893,0.115861,-0.982897,-2.804780,-10.713958,1
33,0.948469,1.777751,0.939017,-0.581932,-4.726064,-12.932554,0
34,0.948469,1.783626,0.943882,-0.586158,-4.726064,-11.433821,0
35,0.603188,0.876487,1.045420,-0.990429,-2.729576,-11.704562,1
36,0.629444,0.778893,0.114122,-0.986892,-2.804777,-10.205998,1
37,0.947316,1.777913,0.949988,-0.595007,-4.722848,-11.151916,0
38,0.572056,0.781847,0.547558,-0.999349,-2.669211,-10.137164,1
39,0.609619,0.768998,0.100087,-0.995773,-2.775522,-10.137164,1
