Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.952962,1.797335,0.807220,-0.173180,-4.138330,0
1,0.987196,1.360656,0.783839,-0.197117,-2.874839,0
2,0.596105,1.132819,0.917905,-0.267163,-2.751592,0
3,0.434074,0.820086,2.342341,-0.968126,-1.398595,0
4,0.356646,1.166067,4.347474,-0.992729,-1.201957,0
5,0.389435,0.641552,0.445999,-0.534288,-2.352218,0
6,0.996958,1.778838,1.586961,-0.000010,-2.890896,0
7,0.976151,0.966544,0.356637,-0.003092,-2.831077,0
8,0.417381,0.688793,1.427888,-0.512102,-0.019585,0
9,0.615880,1.793108,0.156866,-0.003821,-1.866376,0
10,0.851056,1.283312,1.000808,-0.346252,-0.125741,0
11,0.507730,1.698590,1.383504,-0.050644,-1.591750,0
12,0.272198,0.746179,3.327888,-0.409307,-0.025878,0
13,0.974135,0.629715,1.657125,-0.000000,-2.819020,0
14,0.872010,1.528570,1.736013,-0.000200,-2.433161,0
15,0.949484,1.492429,0.970850,-0.312868,-0.042948,0
16,0.430892,1.512623,1.551629,-0.034991,-1.418581,0
17,0.487055,1.465257,0.158638,-0.003231,-1.578396,0
18,0.443528,1.629403,1.617626,-0.032367,-1.454116,0
19,0.859603,0.942785,1.882309,-0.000000,-2.336056,0
20,0.695764,0.963848,2.493950,-0.000000,-1.998699,0
21,0.624035,1.078570,2.852945,-0.000000,-1.860630,0
22,0.388805,0.851908,0.499030,-0.300727,-0.024281,0
23,0.394368,1.488645,1.056055,-0.003662,-1.341944,0
24,0.742821,0.535686,1.146114,-0.000000,-2.081975,0
25,0.505151,0.545063,2.341146,-0.000000,-1.569006,0
26,0.577708,1.767809,4.538720,-0.000000,-1.773128,0
27,0.319412,1.369220,0.844689,-0.000675,-1.181830,0
28,0.148432,1.616078,4.658759,-0.000875,-0.695392,0
29,0.139955,0.806968,3.534979,-0.003511,-0.620871,0
30,0.688094,0.922893,3.473999,-0.000000,-1.994089,0
31,0.263761,1.190565,0.673201,-0.000315,-1.054184,0
32,0.736781,1.130033,4.450864,-0.000000,-1.969943,0
33,0.637498,1.038543,4.501291,-0.000000,-1.816894,0
34,0.245509,1.317819,0.659240,-0.000080,-1.013768,0
35,0.115168,1.413546,3.833777,-0.000130,-0.638215,0
36,0.218387,1.199588,0.148122,-0.000028,-0.987912,0
37,0.108111,1.622380,0.781903,-0.000001,-0.778781,0
38,0.137379,1.461684,1.630716,-0.000011,-0.775847,0
39,0.100041,1.462669,3.065863,-0.000023,-0.628696,0
