Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,4.076440,5.522076,19.567045,1.000000,0.733982,0.000000,0
1,4.421898,-2.533827,6.529014,0.999374,0.799199,0.000000,0
2,5.864308,2.727398,2.860097,0.999998,0.711823,0.000000,0
3,4.445579,0.483878,15.152425,1.000000,0.733333,0.000000,0
4,3.792751,-5.026874,5.940801,1.000000,0.704825,0.000000,0
5,-2.411451,1.345992,6.932037,1.000000,0.723989,0.000000,0
6,-7.867924,-5.009598,6.519788,1.000000,0.738093,0.000000,0
7,4.073247,0.917639,19.041638,0.999996,0.819403,0.000000,0
8,2.410455,3.903249,6.665981,1.000000,0.748942,0.000000,0
9,-2.560318,-0.667760,7.499486,1.000000,0.736231,0.000000,0
10,-4.598876,0.479001,24.604705,1.000000,0.705049,0.000000,0
11,3.090839,4.238288,19.287074,1.000000,0.800646,0.000000,0
12,-6.053727,5.935751,7.053602,0.999931,0.708412,0.000000,0
13,-4.086283,-0.408980,21.517371,0.999999,0.712591,0.000000,0
14,-4.676031,0.144254,1.215220,1.000000,0.733882,0.000000,0
15,2.890250,-4.329243,3.644394,0.988521,0.779657,0.000000,0
16,3.143721,-7.619270,3.773479,-1.000000,0.814260,0.000000,1
17,-0.539754,-4.042816,22.198982,1.000000,0.791516,0.000000,0
18,-7.238759,5.642298,20.487467,1.000000,0.674376,0.000000,0
19,4.488023,-3.284999,14.317617,1.000000,0.746540,0.000000,0
20,1.083899,7.768599,1.607639,0.999999,0.720368,0.000000,0
21,5.630645,-5.709797,3.620235,-0.477941,0.787961,0.000000,0
22,-2.990453,-4.299788,12.267794,1.000000,0.785607,0.000000,0
23,-3.817826,-6.608707,21.473992,1.000000,0.724282,0.000000,0
24,7.420812,-4.895630,24.592623,1.000000,0.742662,0.000000,0
25,2.413095,7.536260,12.255160,0.999879,0.769514,0.000000,0
26,4.456091,5.139205,10.811880,0.999998,0.690531,0.000000,0
27,4.223684,2.724167,15.488954,1.000000,0.738308,0.000000,0
28,3.412422,1.680838,1.723556,1.000000,0.747400,0.000000,0
29,3.614246,-1.146492,22.576142,1.000000,0.720094,0.000000,0
30,-1.907909,-1.185434,20.903655,1.000000,0.741901,0.000000,0
31,-0.893021,-4.722199,8.349827,0.999990,0.732620,0.000000,0
32,-3.194797,5.878677,23.473371,0.976413,0.815871,0.000000,0
33,-0.750122,4.940801,8.394097,0.999957,0.764471,0.000000,0
34,7.062844,4.274283,9.766817,0.999970,0.675180,0.000000,0
35,-5.484102,-0.447651,18.567940,1.000000,0.724082,0.000000,0
36,-1.710655,-3.947842,2.984420,1.000000,0.753498,0.000000,0
37,-1.101578,7.249863,16.134894,0.212778,0.811081,0.000000,0
38,1.586495,7.384341,0.635412,1.000000,0.715784,0.000000,0
39,7.271825,6.788201,10.059957,0.999984,0.705744,0.000000,0
40,-0.811013,3.092644,11.957610,1.000000,0.727346,0.000000,0
41,-4.744675,-7.131770,4.015388,0.964532,0.816077,0.000000,0
42,7.645072,5.545937,0.119489,1.000000,0.717488,0.000000,0
