Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.992374,1.218613,2.328135,-0.000000,-2.763214,-0.000000,0
1,0.758753,1.706083,2.113589,-0.340829,-2.087188,-0.000000,0
2,0.612871,1.292983,2.230520,-0.966054,-1.852687,-0.000000,0
3,0.967223,0.528992,1.956964,-0.000000,-2.793392,-0.000000,0
4,0.950279,1.094023,0.642775,-0.013428,-2.734461,-0.000000,0
5,0.568200,1.115516,0.984412,-0.233953,-2.347144,-0.000000,0
6,0.475425,1.481242,3.297210,-0.950857,-1.517497,-0.000000,0
7,0.922591,1.197880,4.794867,-0.000000,-2.645174,-0.000000,0
8,0.888395,0.729042,2.564781,-0.000000,-2.516383,-0.000000,0
9,0.866991,1.887532,1.830135,-0.010982,-2.425091,-0.000000,0
10,0.537773,1.687314,1.603633,-0.227041,-1.685871,-0.000000,0
11,0.582035,1.343392,2.944984,-0.029728,-1.773099,-0.000000,0
12,0.701105,1.967707,0.504814,-0.028565,-2.012497,-0.000000,0
13,0.317005,0.617745,0.839676,-0.487424,-0.013001,-0.000000,0
14,0.359948,0.667460,2.642154,-0.461843,-1.212545,-0.000000,0
15,0.384922,1.035526,1.404351,-0.396559,-1.280739,-0.000000,0
16,0.861126,0.581094,3.020442,-0.000000,-2.468408,-0.000000,0
17,0.802191,1.436612,3.506688,-0.000000,-2.164552,-0.000000,0
18,0.787417,0.968603,1.108593,-0.008162,-2.130438,-0.000000,0
19,0.280050,1.574807,4.102498,-0.077738,-1.013656,-0.000000,0
20,0.270615,0.947032,3.694400,-0.330378,-0.215235,-0.000000,0
21,0.250054,0.899518,2.814419,-0.237691,-0.924900,-0.000000,0
22,0.665442,0.792196,1.225005,-0.001110,-1.942471,-0.000000,0
23,0.708277,1.390130,2.409701,-0.000424,-2.041573,-0.000000,0
24,0.331466,1.167784,3.154913,-0.265318,-0.128157,-0.000000,0
25,0.224858,0.690170,3.850926,-0.232201,-0.844907,-0.000000,0
26,0.483673,0.807544,3.429848,-0.000000,-1.526377,-0.000000,0
27,0.422781,1.782582,0.112967,-0.000116,-1.439020,-0.000000,0
28,0.662047,1.756184,3.918767,-0.000000,-1.943267,-0.000000,0
29,0.203324,1.589736,4.947998,-0.014185,-0.826179,-0.000000,0
30,0.414467,0.840530,0.277251,-0.213176,-0.042454,-0.000000,0
31,0.739566,1.885136,1.356482,-0.108038,-0.106253,-0.000000,0
32,0.132223,1.636325,0.214236,-0.000000,-0.866679,-0.000000,0
33,0.165378,1.446439,1.639932,-0.000026,-0.841175,-0.000000,0
34,0.508194,1.004996,4.518025,-0.000000,-1.567701,-0.000000,0
35,0.621376,1.273170,4.195226,-0.000000,-1.860158,-0.000000,0
36,0.175311,1.823717,4.364098,-0.000952,-0.798709,-0.000000,0
37,0.831633,1.521474,0.391674,-0.068506,-0.072737,-0.000000,0
38,0.444937,0.556154,4.390075,-0.000000,-1.391342,-0.000000,0
39,0.101853,1.938484,4.748011,-0.000078,-0.606681,-0.000000,0
