Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-1.731918,-4.861035,2.523184,0.239484,0.795410,0.000000,0
1,7.117054,7.831035,13.893372,0.287949,0.831270,0.000000,0
2,-6.834693,-5.788582,15.042417,-0.739719,0.734487,0.000000,1
3,7.586809,1.035453,10.672271,0.526532,0.724006,0.000000,0
4,-0.742838,3.640856,12.399680,-0.914324,0.751117,0.000000,1
5,-6.058519,-2.053486,11.879293,-0.943247,0.735294,0.000000,1
6,-0.582995,-1.837426,3.673951,0.869476,0.759030,0.000000,0
7,4.111989,-0.094636,5.315374,-0.966482,0.774591,0.000000,1
8,5.033337,6.607122,11.122658,0.853625,0.675059,0.000000,0
9,-0.691179,-6.884970,9.448234,-0.766655,0.812806,0.000000,1
10,-2.682198,-3.483998,13.893116,0.402108,0.715490,0.000000,0
11,4.170248,0.834132,13.722266,0.709596,0.775853,0.000000,0
12,-3.811864,7.849019,4.557938,-0.772196,0.730872,0.000000,1
13,5.051734,-2.693581,13.688444,-0.934712,0.754971,0.000000,1
14,6.655039,1.023937,6.287740,0.855269,0.716145,0.000000,0
15,3.019780,7.218219,8.128523,-0.998942,0.758029,0.000000,1
16,-4.446114,-3.363211,0.487223,-0.447752,0.768713,0.000000,0
17,-1.200221,-5.641987,17.422114,-0.993852,0.719903,0.000000,1
18,4.692605,7.033609,4.576662,-0.988070,0.742883,0.000000,1
19,-0.634291,2.890633,1.238162,-0.967201,0.751139,0.000000,1
20,5.555386,0.144783,11.869615,0.556827,0.758530,0.000000,0
21,4.719042,2.762620,12.894700,-0.992794,0.769028,0.000000,1
22,3.809773,-0.083126,13.289149,-0.976486,0.768750,0.000000,1
23,-0.207583,7.025412,6.619327,0.932204,0.694205,0.000000,0
24,5.267766,2.051148,18.943376,0.976135,0.751765,0.000000,0
25,-2.386507,6.595512,14.855212,-0.263781,0.758029,0.000000,0
26,-3.403797,-4.300290,15.352484,-0.160012,0.720551,0.000000,0
27,5.654633,5.909681,17.232752,0.812352,0.810092,0.000000,0
28,-2.028633,-7.631161,17.534981,-0.967176,0.707878,0.000000,1
29,-4.133285,-3.204220,6.786297,-0.060630,0.735126,0.000000,0
30,-6.165519,7.970192,7.412716,-0.917386,0.737057,0.000000,1
31,-0.019750,-0.872193,1.164169,-0.232322,0.758170,0.000000,0
32,-5.565163,-7.028012,18.218891,-0.978095,0.694742,0.000000,1
33,-5.910703,2.771840,8.484284,-0.157657,0.802500,0.000000,0
34,-3.157093,-0.257112,6.529994,0.803959,0.721128,0.000000,0
35,-3.538168,-7.756839,10.715798,-0.896864,0.780308,0.000000,1
36,-6.450742,-0.468165,1.771961,0.822715,0.781984,0.000000,0
37,-7.337685,-7.709526,8.995436,-0.998396,0.761275,0.000000,1
38,6.620226,4.152836,10.454471,0.857072,0.694200,0.000000,0
