Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.992032,0.992349,1.902047,-0.000000,-2.771915,-0.000000,0
1,0.927197,0.815601,1.037149,-0.000000,-2.654184,-0.000000,0
2,0.564098,0.778893,0.602457,-0.999853,-2.635912,-0.000000,1
3,0.803291,1.310559,1.389416,-0.399976,-2.191652,-0.000000,0
4,0.846448,1.148753,3.157734,-0.000000,-2.273021,-0.000000,0
5,0.347507,1.363058,4.983799,-0.994664,-1.171594,-0.000000,0
6,0.586246,1.803838,3.063800,-0.931653,-1.773525,-0.000000,0
7,0.828762,1.885242,2.420759,-0.000001,-2.256406,-0.000000,0
8,0.963720,1.180368,2.536688,-0.000000,-2.554503,-0.000000,0
9,0.741175,1.905191,0.153730,-0.019234,-2.072075,-0.000000,0
10,0.321953,0.891108,2.833951,-0.540675,-1.571495,-0.000000,0
11,0.880384,1.577331,4.222604,-0.000000,-2.360207,-0.000000,0
12,0.935073,0.966132,3.729403,-0.000000,-2.448910,-0.000000,0
13,0.693441,1.234591,2.718855,-0.000000,-1.995885,-0.000000,0
14,0.598577,1.947468,0.759648,-0.012851,-1.809378,-0.000000,0
15,0.791421,1.979916,4.448973,-0.000000,-2.054948,-0.000000,0
16,0.901444,1.831005,1.288074,-0.328490,-0.793352,-0.000000,0
17,0.465119,1.403734,1.551560,-0.172431,-1.486464,-0.000000,0
18,0.490009,1.063216,1.709823,-0.464617,-0.254593,-0.000000,0
19,0.759263,0.596725,4.320037,-0.000000,-2.057406,-0.000000,0
20,0.632008,1.529868,4.607899,-0.000000,-1.854431,-0.000000,0
21,0.668791,0.527547,2.186456,-0.000000,-1.951940,-0.000000,0
22,0.532213,1.696817,0.057413,-0.001079,-1.691939,-0.000000,0
23,0.330879,0.626613,3.430647,-0.035935,-1.131827,-0.000000,0
24,0.454082,1.121764,3.869452,-0.002664,-1.460031,-0.000000,0
25,0.258594,0.872066,1.799111,-0.075278,-0.968492,-0.000000,0
26,0.413870,0.937715,1.232023,-0.224039,-0.158732,-0.000000,0
27,0.725536,1.042846,0.660819,-0.335947,-0.082254,-0.000000,0
28,0.661454,0.653391,4.845383,-0.000000,-1.843562,-0.000000,0
29,0.512293,0.546795,2.042303,-0.000000,-1.591351,-0.000000,0
30,0.253177,1.353597,3.369456,-0.016853,-0.972351,-0.000000,0
31,0.282948,1.587905,2.307623,-0.002005,-1.066167,-0.000000,0
32,0.376258,1.726636,3.964659,-0.264130,-0.065052,-0.000000,0
33,0.429517,0.709559,4.062163,-0.000000,-1.368804,-0.000000,0
34,0.147379,0.746282,4.747393,-0.005611,-0.643828,-0.000000,0
35,0.139308,1.661812,2.925268,-0.000042,-0.744317,-0.000000,0
36,0.218971,1.263759,0.286951,-0.000024,-0.990041,-0.000000,0
37,0.118284,1.500655,3.537810,-0.000083,-0.638802,-0.000000,0
38,0.201386,1.457576,0.492710,-0.000008,-0.963213,-0.000000,0
39,0.178345,1.774402,0.929142,-0.000003,-0.927792,-0.000000,0
