Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.321953,0.892239,3.904923,-0.999272,-1.106963,-13.101654,0
1,0.567227,0.782290,0.549886,-0.994527,-2.653049,-13.572370,1
2,0.563988,0.782290,0.605345,-0.997627,-2.635431,-12.932554,1
3,0.348075,1.363058,4.989019,-0.995770,-1.172960,-13.101654,0
4,0.422984,0.781855,0.553783,-0.851673,-2.665706,-12.941813,1
5,0.589518,0.778893,0.197538,-0.803364,-2.713170,-12.932554,1
6,0.948469,1.782158,0.939017,-0.550176,-4.726064,-13.572370,0
7,0.588208,0.778893,0.114122,-0.643664,-2.710579,-12.941813,0
8,0.949109,1.774160,0.938089,-0.614873,-4.727468,-10.269871,0
9,0.603188,0.876487,1.045420,-0.990429,-2.729576,-11.704562,1
10,0.571867,0.776825,0.547558,-0.991589,-2.669443,-11.433821,1
11,0.567227,0.782290,0.605299,-0.995518,-2.653049,-13.101654,1
12,0.346549,1.363058,4.988279,-0.999578,-1.169097,-12.932554,0
13,0.572056,0.781847,0.547558,-0.999349,-2.669211,-10.137164,1
14,0.609619,0.768998,0.100087,-0.995773,-2.775522,-10.137164,1
15,0.629356,0.778891,0.048367,-0.974604,-2.886335,-12.132852,1
16,0.629314,0.778891,0.091650,-0.982938,-2.804780,-12.132852,1
17,0.629356,0.778891,0.095583,-0.986935,-2.804777,-12.132852,1
18,0.629314,0.797395,0.047340,-0.754384,-2.886337,-12.132852,0
19,0.564098,0.778246,0.605391,-0.999866,-2.635912,-12.132852,1
20,0.987683,1.858859,0.904012,-0.527774,-4.920566,-12.132852,0
21,0.629310,0.778891,0.094561,-0.982938,-2.804780,-12.132852,1
22,0.572056,0.986099,0.556775,-0.718876,-3.417153,-11.164291,0
23,0.629314,0.778893,0.047115,-0.983815,-2.886337,-11.164291,1
24,0.346529,1.363058,4.997545,-0.998906,-1.169127,-12.481373,0
25,0.604780,0.778893,0.197538,-0.954434,-2.694127,-12.481373,1
26,0.951047,1.782225,0.938259,-0.611356,-4.759495,-12.481373,0
27,0.571853,0.989975,0.549898,-0.619312,-3.376524,-12.481373,0
28,0.999890,1.898763,0.904389,-0.454451,-4.952507,-12.932859,0
29,0.998744,1.886389,0.909644,-0.504656,-4.949335,-12.932859,0
30,0.950977,1.782225,0.938259,-0.610445,-4.759495,-12.932859,0
31,0.346549,1.363058,4.994961,-0.998978,-1.169097,-12.932859,0
32,0.585487,0.778893,0.197538,-0.765170,-2.704165,-12.932859,0
33,0.998744,1.886389,0.906217,-0.504656,-4.949335,-10.081445,0
34,0.346549,1.363058,4.997545,-0.998978,-1.169097,-11.164291,0
35,0.999890,1.898763,0.907616,-0.454451,-4.952507,-11.164291,0
36,0.346549,1.363058,4.876271,-0.984908,-1.170391,-12.932859,0
37,0.346549,1.372339,4.989038,-0.997333,-1.169097,-12.932859,0
38,0.999210,1.898763,0.907622,-0.450227,-4.950601,-12.932859,0
39,0.572056,0.986099,0.547632,-0.694754,-3.417153,-10.081445,0
