Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,0.486910,-6.914326,6.617785,-0.994141,0.781931,0.000000
1,-7.943070,7.381693,16.254943,-0.981397,0.701607,0.000000
2,-7.623810,4.023642,1.447075,-0.957720,0.707052,0.000000
3,-1.448133,7.406303,7.549218,-0.999995,0.776018,0.000000
4,-3.014537,7.966105,10.202103,-0.999990,0.656768,0.000000
5,2.068301,-6.253355,4.234537,-0.991093,0.784406,0.000000
6,4.498805,-6.154916,2.029043,-0.983469,0.747485,0.000000
7,6.847901,0.719309,8.928450,-0.997465,0.790656,0.000000
8,4.093995,4.239193,11.156230,-0.977993,0.597404,0.000000
9,2.567594,6.450294,10.087390,-0.980405,0.607631,0.000000
10,3.072822,-5.937448,2.499431,-0.979899,0.753496,0.000000
11,7.052326,-7.146961,8.730509,-0.983705,0.733647,0.000000
12,-2.102502,6.132496,10.453021,-0.999997,0.637317,0.000000
13,5.317144,-1.670180,7.348914,-0.999900,0.763271,0.000000
14,-4.193830,4.715114,7.734486,-0.999051,0.753680,0.000000
15,-7.413764,7.808621,17.502339,-0.999909,0.761881,0.000000
16,7.636437,-3.788207,8.908092,-1.000000,0.769763,0.000000
17,3.505544,6.157866,9.703684,-0.997462,0.603107,0.000000
18,1.542495,-7.147399,3.956367,-0.988398,0.793424,0.000000
19,-0.781331,5.677995,8.321444,-0.999997,0.765630,0.000000
20,-0.742828,-6.347160,7.486784,-0.968231,0.766803,0.000000
21,-1.520923,3.487981,9.520651,-0.983320,0.660090,0.000000
22,-1.663189,7.823381,5.987973,-0.999223,0.792609,0.000000
23,1.934148,7.257531,7.555868,-0.968477,0.806224,0.000000
24,3.070567,5.882195,10.410886,-0.996066,0.591163,0.000000
25,2.420192,-6.845909,3.634286,-0.994500,0.792867,0.000000
26,-2.758739,6.794599,10.394419,-0.999999,0.637793,0.000000
27,3.580401,6.890769,5.680403,-0.989767,0.780900,0.000000
28,4.197864,6.677669,9.893219,-0.984884,0.618971,0.000000
29,-4.565785,4.157172,5.939060,-0.975837,0.778370,0.000000
30,1.768810,7.414258,6.234812,-0.995571,0.773389,0.000000
31,6.464849,-0.632493,10.990936,-0.975847,0.620222,0.000000
32,7.590613,-7.127564,14.945855,-0.970144,0.634526,0.000000
33,-6.346655,4.709832,6.295807,-0.979234,0.789252,0.000000
34,5.155066,-2.552276,8.912357,-0.999997,0.764525,0.000000
35,6.671508,-6.641143,11.404427,-0.999434,0.692341,0.000000
36,2.461251,4.555320,7.702520,-0.951190,0.761180,0.000000
37,-2.780794,7.478584,7.929781,-1.000000,0.764454,0.000000
38,-6.340381,6.835688,5.480961,-0.959328,0.778533,0.000000
39,-1.965763,5.353255,5.983824,-0.999968,0.769297,0.000000
40,-5.967111,5.628206,5.152998,-0.988421,0.769675,0.000000
41,0.844630,6.359982,5.672206,-0.954878,0.754843,0.000000
42,4.600532,-5.763736,2.115258,-0.976984,0.745439,0.000000
43,7.773082,2.292370,6.978187,-0.995091,0.777750,0.000000
44,-7.022777,-0.035333,4.811691,-0.984543,0.801527,0.000000
45,-1.189939,-6.403421,3.891836,-0.987476,0.796405,0.000000
46,-7.971696,0.193117,5.691687,-0.981453,0.794849,0.000000
47,5.657702,-1.191139,11.142554,-0.999969,0.619251,0.000000
48,-7.713894,-1.654917,4.966005,-0.999142,0.810448,0.000000
49,-7.534357,5.506852,5.923800,-0.994433,0.788318,0.000000
50,5.225050,3.442706,10.734240,-0.998626,0.566512,0.000000
51,0.273691,6.954610,8.077827,-0.999439,0.805149,0.000000
52,4.886961,-3.699850,10.972238,-0.998930,0.676863,0.000000
53,-0.465281,3.937356,10.308626,-0.997419,0.615018,0.000000
54,1.930744,-7.719494,3.692884,-0.994873,0.794282,0.000000
55,-0.292650,5.181204,9.989210,-0.995540,0.605664,0.000000
56,-4.023499,4.761485,9.602869,-0.993987,0.673287,0.000000
57,4.744741,-3.949756,10.809656,-0.994959,0.675236,0.000000
58,2.375572,-7.951391,4.278254,-0.996278,0.797225,0.000000
59,4.894879,-3.616525,11.190393,-0.999333,0.667370,0.000000
60,-6.646821,3.751494,4.517773,-0.997458,0.784468,0.000000
61,-1.645372,7.518719,9.513619,-0.999392,0.633419,0.000000
62,-5.366796,7.276175,6.213347,-0.999857,0.782073,0.000000
63,7.683935,-7.515612,3.780112,-0.997538,0.768488,0.000000
64,-6.759251,-0.432237,5.788032,-0.987196,0.775385,0.000000
65,6.854598,-4.648648,10.952086,-0.999998,0.678987,0.000000
66,-5.626069,4.442191,5.945003,-0.978607,0.780009,0.000000
67,7.024492,1.622052,9.253297,-0.961474,0.794241,0.000000
68,5.154088,-5.608454,7.343730,-0.997957,0.787328,0.000000
69,3.869004,6.723174,10.179605,-0.987162,0.609804,0.000000
70,6.541995,0.433631,9.116015,-0.999185,0.782403,0.000000
71,-7.689874,5.091549,3.312822,-0.997522,0.752806,0.000000
