Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.610668,1.369489,1.831492,-0.762304,-3.358843,0
1,0.468220,0.710387,0.694073,-0.952263,-2.448420,1
2,0.591590,1.069687,1.823712,-0.988193,-1.782042,0
3,0.444562,1.014192,1.884267,-0.861659,-2.757130,1
4,0.419448,0.574771,0.693099,-0.992853,-1.375610,0
5,0.972006,1.743105,0.789943,-0.540594,-4.834382,0
6,0.979799,1.774049,0.797119,-0.482369,-4.877049,0
7,0.468220,0.710387,0.693620,-0.952263,-2.448420,1
8,0.955614,1.546573,0.484585,-0.591888,-4.768783,0
9,0.996645,1.650425,0.518325,-0.450946,-4.964897,0
10,0.421571,0.663715,0.693099,-0.962757,-2.343287,1
11,0.624051,1.060632,1.614497,-0.975049,-1.869633,0
12,0.610668,1.360419,1.803625,-0.747124,-3.358843,0
13,0.591590,1.060885,1.803532,-0.987945,-1.782042,0
14,0.997741,1.048544,0.091168,-0.823696,-2.668453,1
15,0.410838,0.809411,2.155563,-0.844735,-2.371457,1
16,0.682196,1.048544,0.091168,-0.532337,-3.790012,0
17,0.687222,1.048611,0.091268,-0.587962,-3.771257,0
18,0.681548,1.045077,0.091168,-0.568009,-3.789179,0
19,0.987657,1.650425,0.518325,-0.350575,-4.920251,0
20,0.990073,1.735028,0.668323,-0.365074,-4.905059,0
21,0.682366,1.054873,0.095787,-0.447803,-3.791224,0
22,0.610668,1.369489,1.823805,-0.730451,-3.358843,0
23,0.591590,1.060857,1.803532,-0.987941,-1.782042,0
24,0.419256,1.014192,2.155563,-0.772479,-2.606034,0
25,0.681548,1.047747,0.097433,-0.530632,-3.789179,0
26,0.687222,1.048611,0.088208,-0.560574,-3.771257,0
27,0.992134,1.648769,0.484585,-0.313671,-4.911017,0
28,0.979799,1.734270,0.685902,-0.324008,-4.793339,0
29,0.610388,1.361950,1.808891,-0.727903,-3.357754,0
30,0.591590,1.060646,1.803532,-0.987912,-1.782042,0
31,0.418608,1.014259,2.155563,-0.750410,-2.595017,0
32,0.610547,1.393910,2.500781,-0.755801,-1.843792,0
33,0.681548,1.048611,0.091168,-0.518635,-3.789179,0
34,0.992134,1.650425,0.484585,-0.304177,-4.911017,0
35,0.591590,1.060617,1.803532,-0.987909,-1.782042,0
36,0.992134,1.650425,0.477550,-0.275997,-4.884965,0
37,0.681548,1.049465,0.091168,-0.506830,-3.789179,0
38,0.982862,1.648538,0.518791,-0.297779,-4.832308,0
39,0.435061,1.014192,1.884267,-0.618221,-2.774260,0
