Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.593642,1.083698,0.847362,-0.536872,-3.441827,-5.267225,0
1,0.342483,0.679199,2.416628,-0.982767,-1.161066,-11.254015,0
2,0.992911,0.732291,1.405336,-0.000000,-2.882239,-11.254015,0
3,0.457975,0.735276,1.465827,-0.999993,-1.472380,-5.160740,0
4,0.600956,1.200167,1.371237,-0.770475,-3.403250,-4.718661,0
5,0.582738,0.876899,0.847362,-0.413344,-2.086045,-11.254015,0
6,0.467614,0.732291,1.405336,-0.979365,-1.489860,-9.516981,0
7,0.754686,1.986082,0.264775,-0.026001,-2.099736,-11.254015,0
8,0.820903,0.652987,0.613254,-0.000000,-2.249062,-11.254015,0
9,0.601907,1.193479,1.349612,-0.781224,-3.399289,-5.403521,0
10,0.457752,0.732091,1.485120,-0.993150,-1.472363,-8.277839,0
11,0.638155,0.857405,0.663490,-0.967851,-2.899020,-5.288087,1
12,0.457812,0.732091,1.485120,-0.994906,-1.472390,-6.436774,0
13,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937,1
14,0.349450,0.704484,2.411643,-0.999603,-1.178059,-7.342937,0
15,0.584987,0.876899,0.847362,-0.447966,-2.703486,-9.270482,0
16,0.357619,0.702038,2.411643,-0.998659,-1.205521,-9.516981,0
17,0.600547,1.213394,1.377123,-0.625104,-3.401984,-8.569137,0
18,0.600547,0.876899,0.847362,-0.663028,-2.644904,-9.516981,0
19,0.610905,0.877038,0.847362,-0.851999,-2.696203,-9.310292,0
20,0.992911,1.210997,1.384857,-0.000000,-2.879118,-8.993186,0
21,0.600547,1.199260,1.365212,-0.751741,-3.401984,-5.403521,0
22,0.579273,0.847416,0.872714,-0.897869,-2.684931,-9.310292,0
23,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839,1
24,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981,1
25,0.460304,0.727605,1.019134,-0.986914,-2.484383,-5.873335,1
26,0.593642,1.078595,0.847362,-0.583226,-3.415594,-5.288087,0
27,0.605619,1.047564,0.613822,-0.650882,-3.437847,-4.919354,0
28,0.457812,0.759873,1.485120,-0.995087,-1.472390,-6.185275,0
29,0.600547,1.199260,1.381317,-0.806822,-3.401984,-4.881480,0
30,0.457812,0.757142,1.405641,-0.980769,-2.503258,-5.627366,1
31,0.467116,0.732291,1.019659,-0.987955,-2.461964,-8.569137,1
32,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292,1
33,0.649508,0.890830,0.833002,-0.953929,-2.827853,-5.628425,1
34,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292,1
35,0.979266,0.884388,0.847362,-0.000000,-2.841153,-9.270482,0
36,0.915343,0.616515,0.078420,-0.000000,-2.611988,-11.254015,0
37,0.620075,0.872404,0.847362,-0.968570,-2.790519,-4.803112,1
38,0.600956,1.197885,1.367814,-0.764669,-3.403250,-4.744138,0
39,0.457812,0.761700,1.485120,-0.984205,-2.503258,-5.267225,1
